"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Brock Wright","DET","TE","15626","weighted",NA,NA,NA,NA,NA,NA,0.173335351089588,0.297859760658676,0,0,0,0,NA,NA,NA,NA,15.051803874092,7.57118821950761,135.638631961259,70.4979124974282,1.38606537530266,0.973963021744335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-11-27,NA,NA,NA,NA
"Marcedes Lewis","GB","TE","8269","weighted",NA,NA,NA,NA,NA,NA,0.550151331719128,0.945380979481883,0,0,0.485351089588378,0.357073830039264,NA,NA,NA,NA,17.4504176755448,8.7063421223415,168.784110169491,69.5214365519643,0.848771186440678,0.782194939663341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,1984-05-19,NA,NA,NA,NA
"Devin Asiasi","FA","TE","14936","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,13.7220745216516,11.1799081445071,146.222658610272,102.523374550672,1.23119838872105,0.834310626735652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,"O","Quadriceps",2022,0
"Jeremy Ruckert","NYJ","TE","15796","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.3596403596404,10.4244395379225,115.131868131868,121.312907359864,1.002997002997,0.992343064517006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-11,NA,NA,NA,NA
"Kylen Granson","IND","TE","15419","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0223206958805186,0.0171803319040128,NA,NA,NA,NA,16.7761890694239,5.86467439399348,178.108705071393,65.8352427033148,1.13175775480059,0.75479726972474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-03-27,NA,NA,NA,NA
"Nick Boyle","BAL","TE","12328","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,12.8958276643991,4.69423786558902,143.438669690098,68.7968344274251,0.660347694633409,0.471848490307727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-02-17,NA,NA,NA,NA
"Charlie Woerner","SF","TE","14984","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,11.8931368102797,7.44354563208033,125.272819349962,77.0670581990861,0.604368858654573,0.49158570968435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-16,NA,NA,NA,NA
"Parker Hesse","ATL","TE","15564","weighted",NA,NA,NA,NA,NA,NA,0.237956793862306,0.288683117989581,0,0,0.0395719765798506,0.0366115351809673,NA,NA,NA,NA,16.2322592368262,8.74197465170513,145.627970926711,70.7987107252229,0.962804360993337,0.453822763474966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1995-05-26,NA,NA,NA,NA
"Tyler Kroft","FA","TE","12212","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,15.899000999001,0.848225530498973,181.623376623377,26.3812297453669,1.11498501498501,0.857868576112759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1992-10-15,NA,NA,NA,NA
"Ian Thomas","CAR","TE","13678","weighted",NA,NA,NA,NA,NA,NA,0.938257193336699,1.09400729617653,0,0,0.022042739357227,0.0172822301616977,NA,NA,NA,NA,18.1530237253912,3.45677044219214,170.194740030288,35.4246081566139,0.900646138313983,0.208525097836395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-06-06,NA,NA,NA,NA
"Chris Myarick","NYG","TE","15620","weighted",NA,NA,NA,NA,NA,NA,0.730178571428572,0.723694868428627,0,0,0.1,0,NA,NA,NA,NA,16.8740714285714,2.5552606900754,162.981,21.2220156149832,1.0765,0.068269988771835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1995-10-06,NA,NA,NA,NA
"Charlie Kolar","BAL","TE","15795","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,16,NA,181,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-02-10,"IR","Sports Hernia",2022,0
"Jack Stoll","PHI","TE","15541","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.0424572004028,6.42223035928357,96.0301711983887,69.6824139383776,0.654259818731118,0.334143604244485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-01-28,NA,NA,NA,NA
"Drew Sample","CIN","TE","14146","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.205719324766944,0.210292204890124,NA,NA,NA,NA,12.9692517006803,3.98541633220462,110.451670445956,38.9786429702553,0.766515495086924,0.292785374947674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-04-16,NA,NA,NA,NA
"Brycen Hopkins","LAR","TE","14868","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0197941888619855,0.0183040101777394,NA,NA,NA,NA,11.4343462469734,2.901926133811,117.144515738499,34.2517874271351,0.772820823244552,0.434073279068417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Tre' McKitty","LAC","TE","15333","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,11.0902191987906,4.36859254535014,105.280377928949,46.6261865639125,0.606802721088435,0.490193295821223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA,NA
"Tanner Hudson","NYG","TE","14370","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0250762195121951,0.0353553390593274,NA,NA,NA,NA,13.8911585365854,4.10121933088198,139.951219512195,22.6274169979695,0.501524390243902,0.707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1994-11-12,NA,NA,NA,NA
"Cole Turner","WAS","TE","15803","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,11.9792284866469,1.4142135623731,124.439169139466,38.1837661840736,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-16,"Q","Hamstring",2022,0
"Jesper Horsted","LVR","TE","14752","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.98821752265861,6.14171654679916,75.7152265861027,70.490705171086,0.784974823766365,0.23097493145817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Jody Fortson","KC","TE","15070","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,8.66481049562682,4.71947667678119,88.1660495626822,47.4812183146337,1.30820699708455,0.561931548553006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Ko Kieft","TB","TE","15929","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,14,NA,138,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-01-20,NA,NA,NA,NA
"Chris Manhertz","JAC","TE","12955","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,9.7057804632427,2.13481196245734,102.134038267875,26.8900991158381,1.12441087613293,0.781895644354656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-04-10,NA,NA,NA,NA
"Jacob Harris","FA","TE","15425","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,9,NA,88,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Grant Calcaterra","PHI","TE","15804","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.4896142433234,0.707106781186548,115.219584569733,19.0918830920368,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-12-04,NA,NA,NA,NA
"Stephen Anderson","FA","TE","12859","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,7.59726993865031,4.87196572237531,86.5597852760736,59.3333300093632,0.167914110429448,0.240416305603426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-01-30,NA,NA,NA,NA
"Chris Herndon","FA","TE","13679","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,7.82684049079754,5.97505230102633,85.6141104294479,59.2555482634327,0.67898773006135,0.459619407771256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA
"Johnny Mundt","MIN","TE","13940","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.01957703927492,4.49327720345504,65.9667875125881,52.7762911862086,0.456676737160121,0.512973563384207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-11-23,NA,NA,NA,NA
"Quintin Morris","BUF","TE","15341","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,12,NA,124,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-01-21,"O","Hamstring",2022,0
"Nick Vannett","NO","TE","12680","weighted",NA,NA,NA,NA,NA,NA,0.163286924939467,0.280592528156723,0,0,0,0,NA,NA,NA,NA,9.7894612590799,3.91898246102325,103.381095641646,35.2286472880636,0.851319612590799,0.301566158370684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
"Ross Dwelley","SF","TE","13988","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,7.83328798185941,3.03759764247231,87.9645956160242,34.9904431012863,0.792910052910053,0.332690253030927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Chigoziem Okonkwo","TEN","TE","15889","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,9.2983016983017,2.18993110619255,93.2737262737263,35.5312193559297,0.673326673326673,0.574472060389462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-09-08,NA,NA,NA,NA
"Adam Shaheen","HOU","TE","13254","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,11,NA,106,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-01-01,"IR","Knee",2022,0
"Josh Oliver","BAL","TE","14209","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,8.43201814058957,4.34060640907893,71.7484504913076,40.9400750069318,0.342766439909297,0.477069415018729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-03-21,NA,NA,NA,NA
"Blake Bell","KC","TE","12213","weighted",NA,NA,NA,NA,NA,NA,2.49250749250749,2.48085766129252,0,0,0,0,NA,NA,NA,NA,9.52827172827173,3.83116155503761,91.5284715284715,36.4464893383403,0.343656343656344,0.581737409921062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1991-08-07,"IR","Hip",2022,0
"Connor Heyward","PIT","TE","15800","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0.6,NA,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-01-22,NA,NA,NA,NA
"Shane Zylstra","DET","TE","15604","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,8.24754098360656,5.44472221513642,77.9627421758569,53.7401153701776,0.512667660208644,0.707106781186547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1996-11-16,NA,NA,NA,NA
"Noah Gray","KC","TE","15337","weighted",NA,NA,NA,NA,NA,NA,0.333736884584342,0.405960027951605,0,0,0,0,NA,NA,NA,NA,11.3553147699758,2.0567550356108,92.4124576271186,20.4265217291831,0.916924939467312,0.176246512907657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-04-30,NA,NA,NA,NA
"Hunter Long","MIA","TE","15334","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.0696303696304,2.58298270095697,95.9450549450549,16.5420630123746,0.343656343656344,0.581737409921062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-08-19,NA,NA,NA,NA
"Luke Farrell","JAC","TE","15335","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,9.73696303696304,2.05490580396961,84.3576423576424,20.074745106328,0.343656343656344,0.581737409921062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1997-10-14,NA,NA,NA,NA
"Tyler Davis","GB","TE","14996","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.81597883597884,3.83726734417069,64.8589266817838,35.3643450760102,0.594633408919123,0.497610134115845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"James Mitchell","DET","TE","15909","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,12,NA,106,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-08-11,NA,NA,NA,NA
"Mitchell Wilcox","CIN","TE","15563","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.20074515648286,8.41457069611991,54.3174366616989,73.5391052434009,0.512667660208644,0.707106781186547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1996-11-07,"Q","Ankle",2022,0
"Tommy Sweeney","BUF","TE","14294","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.9766020864382,1.48492424049175,76.6840536512668,38.1837661840736,0.853800298062593,0.212132034355964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Jesse James","FA","TE","12211","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,7.44220883534137,5.46091090119666,70.0460040160642,51.5133849025722,1.02208835341365,1.00132721683115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1994-06-04,NA,NA,NA,NA
"John FitzPatrick","ATL","TE","15925","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1.2,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-09,"IR","Undisclosed",2022,0
"Stephen Sullivan","CAR","TE","15026","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.94921921921922,4.46184378928712,67.634024024024,41.4859548522147,0.666396396396396,0.487903679018718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"MyCole Pruitt","FA","TE","12309","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,8.11104294478528,1.27279220613579,80.7349386503067,16.1291056788652,0.762944785276074,0.339411254969543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1992-03-24,NA,NA,NA,NA
"Ben Ellefson","MIN","TE","15088","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.08057057057057,2.80721392131059,63.8886786786787,35.2634151777731,0.680900900900901,0.466690475583121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Teagan Quitoriano","HOU","TE","15905","weighted",NA,NA,NA,NA,NA,NA,0.497716894977169,0.707106781186548,0,0,0.6,0,NA,NA,NA,NA,5.51598173515982,4.94974746830583,48.6529680365297,47.3761543394987,0.502283105022831,0.707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-15,"IR","Knee",2022,0
"Tyree Jackson","PHI","TE","14060","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0248073959938367,0.0353553390593274,NA,NA,NA,NA,3.53830508474576,4.90024999362277,31.9298613251156,44.0810367391694,0.312573189522342,0.445477272147525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,"Knee - ACL",2022,0
"Kevin Rader","FA","TE","14363","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,4.21,NA,39.42,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Eric Tomlinson","FA","TE","13065","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0.1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colby Parkinson","SEA","TE","14871","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0248073959938367,0.0353553390593274,NA,NA,NA,NA,4.99016949152542,1.86676190233249,42.6255469953775,14.7856027946107,0.104191063174114,0.148492424049175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-07,NA,NA,NA,NA
"Reggie Gilliam","BUF","TE","15103","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,4.06,NA,37.9,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-08-20,NA,NA,NA,NA
"Colin Thompson","FA","TE","15123","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,3.69,NA,37.2,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1970-01-01,"Q","Calf",2022,0
"Cethan Carter","MIA","TE","13369","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1.1,NA,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-09-05,NA,NA,NA,NA
"Tyler Bass","BUF","K","14983","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343930710255653,0.201334739330491,9.74979672003009,1.98059105226689,8.07786454028534,1.25456774281349,7.16439026688304,0.790835279789791,2.9831959995078,0.702208147362861,48.0494206739871,5.22130323486528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-02-14,NA,NA,NA,NA
"Ryan Succop","TB","K","9686","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250639981848593,0.0707399120309115,8.90507899084114,0.558516318315445,9.38494662579193,0.495996728354994,7.3925514018259,0.322984186482402,1.54933784878171,0.780318117013605,48.4164142370314,3.90458266713154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,1986-09-19,NA,NA,NA,NA
