"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Noah Fant","SEA","TE","14137","weighted",NA,NA,NA,NA,NA,NA,0.67058,0.557497545734175,0,0,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,473.92102,43.6490220445961,3.38506,0.562073039397319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-11-20,NA,NA,NA,NA
"Isaiah Likely","BAL","TE","15798","weighted",NA,NA,NA,NA,NA,NA,0.31403,0.43246593859068,0,0,0,0,NA,NA,NA,NA,313.80884,118.581294041003,2.3781,0.808767139813139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-04-18,NA,NA,NA,NA
"Cade Otton","TB","TE","15802","weighted",NA,NA,NA,NA,NA,NA,0.33429,0.460366966886853,0.0025325,0.00348762853702161,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,466.04308,32.5563078707947,2.95618,0.598093345826569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-04-15,NA,NA,NA,NA
"Luke Schoonmaker","DAL","TE","16221","weighted",NA,NA,NA,NA,NA,NA,0.685335689045937,1.03656974590178,0.00253828032979976,0.00383914720704364,0.457636435021594,0.320768763390526,NA,NA,NA,NA,293.211967020024,178.528245362875,2.56551236749117,1.97065054062158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1998-09-28,NA,NA,NA,NA
"Trey McBride","ARI","TE","15794","weighted",NA,NA,NA,NA,NA,NA,0.2963025,0.408052538831529,0,0,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,340.35222,78.1168607506762,1.65584,0.914769180042304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-11-22,NA,NA,NA,NA
"Jake Ferguson","DAL","TE","15799","weighted",NA,NA,NA,NA,NA,NA,0.2456525,0.338299968091096,0,0,0.0997,0.0578866701606607,NA,NA,NA,NA,390.64028,99.6641399177944,3.41466,1.36666452512251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-01-18,NA,NA,NA,NA
"Jordan Akins","CLE","TE","13753","weighted",NA,NA,NA,NA,NA,NA,0.456939501779359,0.693414598458596,0,0,0.0219849742981416,0.0173094028223806,NA,NA,NA,NA,245.135705812574,155.344845637573,1.7702965599051,1.1514468050524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1992-04-19,NA,NA,NA,NA
"Michael Mayer","LVR","TE","16212","weighted",NA,NA,NA,NA,NA,NA,0.4685125,0.645211279348998,0,0,0.477733333333333,0.290035144175813,NA,NA,NA,NA,355.53666,108.355184106907,2.6309,1.3334254580333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-07-06,NA,NA,NA,NA
"Logan Thomas","WAS","TE","11647","weighted",NA,NA,NA,NA,NA,NA,0.379875,0.523144280553242,0,0,0.251566666666667,0.176408010800785,NA,NA,NA,NA,422.29504,31.2189146652541,2.58408,0.724456072201874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-07-01,NA,NA,NA,NA
"Jelani Woods","IND","TE","15840","weighted",NA,NA,NA,NA,NA,NA,0.2659125,0.366200996387269,0,0,0.1139,0.0899961027731959,NA,NA,NA,NA,326.98612,62.5324489857324,2.23538,0.576345437429495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-10-09,"IR","Hamstring",2023,0
"Foster Moreau","NO","TE","14239","weighted",NA,NA,NA,NA,NA,NA,16.8220082449941,24.983428912456,0,0,0.457636435021594,0.320768763390526,NA,NA,NA,NA,283.963297997644,141.848727483808,1.61203769140165,0.926551689993246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-05-06,NA,NA,NA,NA
"Kylen Granson","IND","TE","15419","weighted",NA,NA,NA,NA,NA,NA,1.90767702312139,3.25038724394145,0,0,0.00298049132947977,0.0041461442913764,NA,NA,NA,NA,283.649682080925,91.0530044263532,1.3271098265896,0.988626556567307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-03-27,NA,NA,NA,NA
"C.J. Uzomah","NYJ","TE","12317","weighted",NA,NA,NA,NA,NA,NA,0.24312,0.334812339554075,0,0,0,0,NA,NA,NA,NA,229.6867,83.150600475278,1.85614,0.779386753254491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-01-14,NA,NA,NA,NA
"Will Dissly","SEA","TE","13763","weighted",NA,NA,NA,NA,NA,NA,0.31403,0.43246593859068,0,0,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,250.00136,92.8324314170589,1.5969,0.582686828564227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA
"Jonnu Smith","ATL","TE","13193","weighted",NA,NA,NA,NA,NA,NA,5.12493,4.22543726284973,0.0177275,0.0244133997591513,0.0028325,0.00334066051727188,NA,NA,NA,NA,225.13856,85.2676203083933,1.45984,0.684375676681031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-08-22,NA,NA,NA,NA
"Durham Smythe","MIA","TE","13676","weighted",NA,NA,NA,NA,NA,NA,2.8051275,2.26031576426752,0.339666666666667,0.32866355551143,0.0028325,0.00334066051727188,NA,NA,NA,NA,252.55868,55.063319480513,2.00166,0.95671549318688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-08-09,NA,NA,NA,NA
"Adam Trautman","DEN","TE","14870","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0394499762920816,0.0366554445887938,NA,NA,NA,NA,291.116728307255,50.2695293760404,1.36426742532006,1.05868101697968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-02-05,NA,NA,NA,NA
"Jimmy Graham","NO","TE","9925","weighted",NA,NA,NA,NA,NA,NA,0.421000918273646,0.510423822067132,0,0,0,0,NA,NA,NA,NA,145.210082644628,107.71594416555,1.41190082644628,1.16413391365652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,1986-11-24,NA,NA,NA,NA
"Robert Tonyan","CHI","TE","13427","weighted",NA,NA,NA,NA,NA,NA,0.152313167259786,0.231138199486199,0,0,0,0,NA,NA,NA,NA,221.041589561091,96.439783651243,1.78884934756821,0.818123646690701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-04-30,NA,NA,NA,NA
"Daniel Bellinger","NYG","TE","15873","weighted",NA,NA,NA,NA,NA,NA,0.681395348837209,0.718948403544183,0.340697674418605,0.359474201772091,0.415116279069767,0.285868837901163,NA,NA,NA,NA,187.794418604651,101.858440300661,1.08523255813953,0.480648083686753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-09-22,NA,NA,NA,NA
"Taysom Hill","NO","TE","13424","weighted",NA,NA,NA,NA,NA,NA,323.347716,148.695254814485,3.91201639379311,1.45908144697146,1.02676666666667,0.57895218446338,NA,NA,NA,NA,130.54738,96.848702214436,1.23758,0.833208975559594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1990-08-23,NA,NA,NA,NA
"Colby Parkinson","SEA","TE","14871","weighted",NA,NA,NA,NA,NA,NA,0.1494175,0.205770083684275,0,0,0,0,NA,NA,NA,NA,191.56976,65.245916874228,1.14602,0.459832104513149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-07,NA,NA,NA,NA
"Darnell Washington","PIT","TE","16216","weighted",NA,NA,NA,NA,NA,NA,5.68627450980392,4.36364724805475,0.206773618538324,0.158678081747446,0.470112893642305,0.415394841095558,NA,NA,NA,NA,214.331550802139,67.5607096384168,1.2192513368984,0.478189597822994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-08-17,NA,NA,NA,NA
"Noah Gray","KC","TE","15337","weighted",NA,NA,NA,NA,NA,NA,3.5419025,3.98600208121053,0.1607475,0.206843910948315,0.0028325,0.00334066051727188,NA,NA,NA,NA,242.25506,63.8182439623741,1.61448,0.859580243276861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-04-30,NA,NA,NA,NA
"Donald Parham","LAC","TE","14341","weighted",NA,NA,NA,NA,NA,NA,0.167145,0.230183483443426,0,0,0,0,NA,NA,NA,NA,209.90556,63.5176967477209,1.87092,0.712218265602678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA
"Josh Whyle","TEN","TE","16312","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,130.343902439024,123.965370490383,0.953658536585366,0.98425183635695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-09-08,NA,NA,NA,NA
"John Bates","WAS","TE","15344","weighted",NA,NA,NA,NA,NA,NA,0.689613526570048,0.945913619323452,0,0,0,0,NA,NA,NA,NA,165.486014492754,91.1397051969044,1.01800724637681,0.468708244423826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1997-11-06,NA,NA,NA,NA
"Mo Alie-Cox","IND","TE","13246","weighted",NA,NA,NA,NA,NA,NA,0.231773843930636,0.394906861413447,0,0,0.802890173410405,0.117170658536538,NA,NA,NA,NA,228.248554913295,32.8806479650468,2.1607225433526,0.722158650939473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-09-19,NA,NA,NA,NA
"Brock Wright","DET","TE","15626","weighted",NA,NA,NA,NA,NA,NA,0.144681978798587,0.218831390801487,0,0,0,0,NA,NA,NA,NA,203.241201413428,53.4830429251142,2.13712603062426,1.53883463837461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-11-27,NA,NA,NA,NA
"Josh Oliver","MIN","TE","14209","weighted",NA,NA,NA,NA,NA,NA,0.187832744405183,0.284096893321229,0,0,0,0,NA,NA,NA,NA,152.335170789164,76.0514947691983,1.21705535924617,1.1076794133399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-03-21,NA,NA,NA,NA
"Trevon Wesco","TEN","TE","14231","weighted",NA,NA,NA,NA,NA,NA,-2.3,0,0,0,0.0262541806020067,0.0353553390593274,NA,NA,NA,NA,222.04347826087,55.1543289325507,0.762541806020067,0.353553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA
"Peyton Hendershot","DAL","TE","16000","weighted",NA,NA,NA,NA,NA,NA,1.3792270531401,1.8918272386469,0.655132850241546,0.898617938357279,0,0,NA,NA,NA,NA,116.564057971014,90.4972778016905,1.34659420289855,0.746829023807952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-04-23,NA,NA,NA,NA
"Josiah Deguara","GB","TE","14876","weighted",NA,NA,NA,NA,NA,NA,0.486470375722543,0.828870445384268,0,0,0,0,NA,NA,NA,NA,207.32112716763,46.9597139550697,1.21263005780347,0.398448833085919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Teagan Quitoriano","HOU","TE","15905","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0198401504466385,0.0183065330500498,NA,NA,NA,NA,187.365444287729,73.676456898021,1.53009873060649,0.699959095875176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-15,NA,NA,NA,NA
"Connor Heyward","PIT","TE","15800","weighted",NA,NA,NA,NA,NA,NA,16.2714840989399,10.5272022870878,0.0139340400471143,0.0278848600026605,0.0182096584216726,0.0147742636860678,NA,NA,NA,NA,155.465865724382,80.0389161850358,0.782379269729093,0.372744523560063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-01-22,NA,NA,NA,NA
"Ian Thomas","CAR","TE","13678","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,185.236325581395,42.0711941364127,0.894325581395349,0.241474019269646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-06-06,NA,NA,NA,NA
"Harrison Bryant","CLE","TE","14875","weighted",NA,NA,NA,NA,NA,NA,2.05359661495063,2.42478383377117,0,0,0.0396803008932769,0.0366130661000997,NA,NA,NA,NA,185.678928067701,68.0361526686579,1.1345557122708,0.833584462222827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-04-23,NA,NA,NA,NA
"Brevin Jordan","HOU","TE","15330","weighted",NA,NA,NA,NA,NA,NA,0.145886654478976,0.287385445035661,0,0,0,0,NA,NA,NA,NA,186.0160511883,34.9312494702725,0.965886654478976,0.337276699627741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-07-16,NA,NA,NA,NA
"James Mitchell","DET","TE","15909","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,140.269492753623,71.5666334613027,0.945978260869565,0.341097152047085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-08-11,NA,NA,NA,NA
"Charlie Kolar","BAL","TE","15795","weighted",NA,NA,NA,NA,NA,NA,0.432984104046243,0.737738092750396,0,0,0,0,NA,NA,NA,NA,110.617543352601,79.7106416051969,0.69757225433526,0.548921293420386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-02-10,NA,NA,NA,NA
"Tucker Kraft","GB","TE","16222","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.462435354960038,0.358093654972274,NA,NA,NA,NA,170.512552891396,59.8023187927081,0.922115655853315,0.735728743127572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-11-03,NA,NA,NA,NA
"David Wells",NA,"TE","14355","weighted",NA,NA,NA,NA,NA,NA,1.69290780141844,2.41123412384613,0.0148936170212766,0.0212132034355964,0.024822695035461,0.0353553390593274,NA,NA,NA,NA,125.320567375887,141.463782644181,0.888652482269504,1.26572113832392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-05-02,NA,NA,NA,NA
"Brenton Strange","JAC","TE","16269","weighted",NA,NA,NA,NA,NA,NA,0.462951438000943,0.547810922766315,0,0,0.462517680339463,0.358598183421114,NA,NA,NA,NA,164.804809052334,72.6938852084501,1.07949080622348,0.732168304705561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-12-27,NA,NA,NA,NA
"Davis Allen","LAR","TE","16219","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.839365671641791,0.247487373415292,NA,NA,NA,NA,207.097014925373,15.556349186104,1.4589552238806,0.707106781186547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-02-03,NA,NA,NA,NA
"Hunter Long","LAR","TE","15334","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0374113475177305,0.0250894445985115,NA,NA,NA,NA,104.989680851064,86.3344335550985,0.34886524822695,0.485568017732358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-08-19,"O","Thigh",2023,0
"Albert Okwuegbunam","PHI","TE","14873","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0160024154589372,0.0192426055368296,NA,NA,NA,NA,103.463876811594,70.6064052263172,0.706739130434783,0.334245354319378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-04-25,NA,NA,NA,NA
"Jack Stoll","PHI","TE","15541","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,137.403985507246,75.4271770177799,0.529239130434783,0.533082852227653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-01-28,NA,NA,NA,NA
"Julian Hill","MIA","TE","16425","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,207,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-07-09,"Q","Ankle",2023,0
"Tommy Tremble","CAR","TE","15332","weighted",NA,NA,NA,NA,NA,NA,2.5865426300578,2.61934653436477,0.00254696531791908,0.00433963583970821,0.482658959537572,0.360760627820658,NA,NA,NA,NA,168.655057803468,48.4505777067915,1.72361271676301,0.984499671784162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-06-02,NA,NA,NA,NA
"Geoff Swaim","ARI","TE","12378","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,102.794384057971,75.0003989891033,1.10547101449275,0.355929434170348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ko Kieft","TB","TE","15929","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0198401504466385,0.0183065330500498,NA,NA,NA,NA,141.482059238364,54.7675009423068,0.971960507757405,0.264803601427737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-01-20,NA,NA,NA,NA
"Brycen Hopkins","LAR","TE","14868","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,143.1875,48.4494037143118,0.359166666666667,0.470897848357699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Grant Calcaterra","PHI","TE","15804","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0325552825552826,0.0292187801491106,NA,NA,NA,NA,71.0105651105651,91.8726234877432,0.361523341523342,0.522482303750049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-12-04,NA,NA,NA,NA
"Johnny Mundt","MIN","TE","13940","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,100.708997668998,72.9901664863405,0.516736596736597,0.428640724115629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-11-23,NA,NA,NA,NA
"Lawrence Cager","NYG","TE","15041","weighted",NA,NA,NA,NA,NA,NA,0.321878787878788,0.443296713875042,0,0,0,0,NA,NA,NA,NA,94.0581818181818,73.1964785396885,0.543636363636364,0.607127549081663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-08-20,"Q","Ankle",2023,0
"Payne Durham","TB","TE","16218","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,177,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-06-15,NA,NA,NA,NA
"Cameron Latu","SF","TE","16217","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,176,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-02-24,"IR","Knee - Meniscus",2023,0
"Blake Bell","KC","TE","12213","weighted",NA,NA,NA,NA,NA,NA,8.65933239304184,9.00961046088558,0.266967559943583,0.170769669919348,0,0,NA,NA,NA,NA,119.251791255289,32.2379833216579,1.03416078984485,0.964620479466433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1991-08-07,NA,NA,NA,NA
"Luke Farrell","JAC","TE","15335","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,108.882377622378,61.6811753793696,0.440606060606061,0.513341337419561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1997-10-14,NA,NA,NA,NA
